,timestamp,track,satisfaction,pacing,location,week
12,2016-06-24 11:40:59,Apps,4,3,SF,1
13,2016-06-24 11:46:04,Apps,4,3,SF,1
14,2016-06-24 13:07:03,Apps,4,3,SF,1
15,2016-06-24 13:11:15,Apps,4,3,SF,1
16,2016-06-24 13:20:57,Apps,4,3,SF,1
17,2016-06-24 13:27:16,Apps,4,3,SF,1
18,2016-06-24 13:33:49,Apps,4,3,SF,1
19,2016-06-24 13:37:25,Apps,4,3,SF,1
20,2016-06-24 13:38:57,Apps,4,3,SF,1
21,2016-06-23 16:11:39,Apps,4,4,SF,1
22,2016-06-24 09:51:03,Apps,4,4,SF,1
23,2016-06-24 13:58:11,Apps,4,4,SF,1
24,2016-06-24 14:07:33,Apps,4,4,SF,1
25,2016-06-24 15:34:30,Apps,4,4,SF,1
26,2016-06-24 13:16:51,Apps,4,5,SF,1
27,2016-06-24 14:05:35,Apps,4,5,SF,1
28,2016-06-25 20:09:34,Apps,4,2,SF,1
29,2016-06-24 13:32:30,Apps,5,2,SF,1
30,2016-06-24 14:05:44,Apps,5,2,SF,1
31,2016-06-23 13:17:43,Apps,5,3,SF,1
32,2016-06-23 14:44:06,Apps,5,3,SF,1
33,2016-06-24 09:49:15,Apps,5,3,SF,1
34,2016-06-24 09:49:18,Apps,5,3,SF,1
35,2016-06-24 09:50:06,Apps,5,3,SF,1
36,2016-06-24 09:50:19,Apps,5,3,SF,1
37,2016-06-24 11:34:57,Apps,5,3,SF,1
38,2016-06-24 13:05:10,Apps,5,3,SF,1
39,2016-06-24 13:07:59,Apps,5,3,SF,1
40,2016-06-24 13:09:46,Apps,5,3,SF,1
41,2016-06-24 13:18:32,Apps,5,3,SF,1
42,2016-06-24 13:27:04,Apps,5,3,SF,1
43,2016-06-24 13:27:52,Apps,5,3,SF,1
44,2016-06-24 13:38:21,Apps,5,3,SF,1
45,2016-06-24 13:38:29,Apps,5,3,SF,1
46,2016-06-24 14:01:31,Apps,5,3,SF,1
47,2016-06-24 15:38:31,Apps,5,3,SF,1
48,2016-06-23 13:19:41,Apps,5,4,SF,1
49,2016-06-23 13:19:58,Apps,5,4,SF,1
50,2016-06-24 09:50:59,Apps,5,4,SF,1
51,2016-06-24 09:51:08,Apps,5,4,SF,1
52,2016-06-24 11:05:49,Apps,5,4,SF,1
53,2016-06-24 13:34:12,Apps,5,4,SF,1
54,2016-06-24 15:38:21,Apps,5,4,SF,1
55,2016-06-24 16:23:30,Apps,5,4,SF,1
56,2016-06-25 19:10:35,Apps,5,3,SF,1
57,2016-06-25 21:41:09,Apps,5,3,SF,1
58,2016-06-24 13:34:08,Games,4,3,SF,1
59,2016-06-24 13:36:37,Games,4,3,SF,1
60,2016-06-24 13:39:47,Games,4,4,SF,1
61,2016-06-24 13:32:17,Games,5,3,SF,1
62,2016-06-24 13:34:38,Games,5,3,SF,1
63,2016-06-24 13:35:43,Games,5,3,SF,1
64,2016-06-24 13:36:49,Games,5,3,SF,1
65,2016-06-24 14:11:08,Games,5,3,SF,1
66,2016-06-24 13:35:31,Games,5,4,SF,1
67,2016-06-24 13:45:54,Games,5,4,SF,1
68,2016-06-27 15:01:42,Intro,3,3,SF,1
69,2016-06-24 11:41:34,Intro,4,3,SF,1
70,2016-06-24 11:47:36,Intro,4,3,SF,1
71,2016-06-24 13:36:03,Intro,4,3,SF,1
72,2016-06-24 13:42:02,Intro,4,3,SF,1
73,2016-06-24 13:45:04,Intro,4,3,SF,1
74,2016-06-24 13:47:15,Intro,4,3,SF,1
75,2016-06-24 11:42:30,Intro,4,4,SF,1
76,2016-06-24 12:58:35,Intro,4,4,SF,1
77,2016-06-26 22:45:58,Intro,4,4,SF,1
78,2016-06-24 11:41:47,Intro,5,2,SF,1
79,2016-06-24 11:41:42,Intro,5,3,SF,1
80,2016-06-24 11:53:29,Intro,5,3,SF,1
81,2016-06-24 13:33:35,Intro,5,3,SF,1
82,2016-06-24 13:56:06,Intro,5,3,SF,1
83,2016-06-24 16:19:53,Intro,5,3,SF,1
84,2016-06-24 11:53:20,Intro,5,4,SF,1
85,2016-06-24 14:21:25,Intro,5,4,SF,1
86,2016-06-24 13:20:34,Intro,5,5,SF,1
87,2016-06-24 13:41:56,Intro,5,5,SF,1
88,2016-06-26 23:32:51,Intro,5,3,SF,1
89,2016-06-29 22:39:27,VR,3,3,SF,1
90,2016-06-24 13:30:31,VR,5,3,SF,1
91,2016-06-24 14:41:17,VR,5,3,SF,1
92,2016-06-24 17:29:38,VR,5,3,SF,1
0,2016-07-21 21:57:59,,4,3,HK,5
1,2016-07-21 21:59:37,,5,3,HK,5
2,2016-07-21 22:01:53,,5,3,HK,5
0,2016-06-30 14:09:14,,4,2,LA,2
1,2016-06-30 22:50:08,,3,3,LA,2
2,2016-07-01 09:34:16,,4,4,LA,2
3,2016-07-01 10:42:17,,4,3,LA,2
4,2016-07-01 11:25:53,,4,3,LA,2
5,2016-07-01 11:57:11,,5,3,LA,2
6,2016-07-01 11:58:37,,5,3,LA,2
0,2016-07-08 07:36:11,,4,3,SG,3
1,2016-07-08 22:05:05,,5,3,SG,3
0,2016-07-15 06:28:26,Apps,5,3,NY,4
1,2016-07-15 06:29:53,Apps,5,3,NY,4
2,2016-07-15 06:30:09,Apps,4,3,NY,4
3,2016-07-15 06:30:24,Apps,4,3,NY,4
4,2016-07-15 06:31:29,Games,4,4,NY,4
5,2016-07-15 06:31:36,Intro,4,4,NY,4
6,2016-07-15 06:32:19,Apps,4,4,NY,4
7,2016-07-15 06:36:55,Apps,5,3,NY,4
8,2016-07-15 06:37:43,Apps,4,5,NY,4
9,2016-07-15 06:57:30,Apps,5,3,NY,4
10,2016-07-15 07:03:28,Apps,4,4,NY,4
11,2016-07-15 07:30:38,Games,4,4,NY,4
12,2016-07-15 07:37:15,Apps,5,3,NY,4
13,2016-07-15 07:47:54,Games,4,3,NY,4
14,2016-07-15 10:11:32,Apps,4,3,NY,4
15,2016-07-15 10:18:52,Apps,4,3,NY,4
0,2016-06-24 07:03:34,Games,3,5,NY,1
1,2016-06-24 07:10:22,Games,3,3,NY,1
2,2016-06-24 07:03:41,Apps,3,3,NY,1
3,2016-06-24 07:04:59,Intro,4,3,NY,1
4,2016-06-24 07:07:02,Intro,4,4,NY,1
5,2016-06-24 07:08:41,Intro,4,4,NY,1
6,2016-06-24 07:09:30,Intro,4,4,NY,1
7,2016-06-24 07:01:03,Games,4,4,NY,1
8,2016-06-24 07:02:43,Games,4,4,NY,1
9,2016-06-24 07:03:48,Games,4,3,NY,1
10,2016-06-24 07:06:04,Games,4,3,NY,1
11,2016-06-24 07:06:24,Games,4,4,NY,1
12,2016-06-24 07:01:19,Apps,4,4,NY,1
13,2016-06-24 07:01:29,Apps,4,4,NY,1
14,2016-06-24 07:02:20,Apps,4,4,NY,1
15,2016-06-24 07:03:24,Apps,4,3,NY,1
16,2016-06-24 07:03:25,Apps,4,4,NY,1
17,2016-06-24 07:03:58,Apps,4,2,NY,1
18,2016-06-24 07:06:59,Apps,4,3,NY,1
19,2016-06-24 07:07:06,Apps,4,4,NY,1
20,2016-06-24 07:08:37,Apps,4,4,NY,1
21,2016-06-24 07:08:51,Apps,4,3,NY,1
22,2016-06-24 07:01:55,Intro,5,3,NY,1
23,2016-06-24 07:03:41,Intro,5,3,NY,1
24,2016-06-24 07:06:21,Intro,5,4,NY,1
25,2016-06-24 07:07:00,Intro,5,4,NY,1
26,2016-06-24 07:04:34,Games,5,3,NY,1
27,2016-06-24 07:08:15,Games,5,3,NY,1
28,2016-06-24 07:12:49,Games,5,4,NY,1
29,2016-06-24 07:03:41,Apps,5,3,NY,1
30,2016-06-24 07:03:58,Apps,5,4,NY,1
31,2016-06-24 07:04:09,Apps,5,3,NY,1
32,2016-06-24 07:04:11,Apps,5,3,NY,1
33,2016-06-24 07:05:51,Apps,5,4,NY,1
34,2016-06-24 07:06:58,Apps,5,4,NY,1
35,2016-06-24 07:07:26,Apps,5,3,NY,1
36,2016-06-24 07:08:43,Apps,5,3,NY,1
37,2016-06-24 07:18:32,Apps,5,4,NY,1
38,2016-06-24 08:22:55,Apps,5,3,NY,1
0,2016-07-15 15:26:38,Apps,5,3,SF,4
1,2016-07-15 15:31:37,Apps,4,3,SF,4
2,2016-07-15 15:32:59,Apps,4,4,SF,4
3,2016-07-15 16:18:00,Apps,3,4,SF,4
4,2016-07-15 16:19:09,Apps,4,4,SF,4
5,2016-07-15 16:21:25,Apps,3,4,SF,4
6,2016-07-15 17:34:39,Apps,4,3,SF,4
7,2016-07-15 20:20:33,Apps,5,3,SF,4
8,2016-07-15 20:39:49,Apps,4,3,SF,4
9,2016-07-16 12:46:10,Apps,4,3,SF,4
10,2016-07-17 16:27:57,Apps,5,2,SF,4
11,2016-07-15 15:30:54,Games,4,3,SF,4
12,2016-07-15 15:54:54,Games,4,3,SF,4
13,2016-07-15 19:08:37,Games,5,4,SF,4
14,2016-07-16 09:18:45,Games,5,5,SF,4
15,2016-07-17 17:05:09,Games,5,3,SF,4
16,2016-07-14 14:05:15,Intro,5,4,SF,4
17,2016-07-14 14:06:20,Intro,3,4,SF,4
18,2016-07-14 15:04:21,Intro,4,4,SF,4
19,2016-07-14 15:47:33,Intro,3,5,SF,4
20,2016-07-15 15:15:37,Intro,4,4,SF,4
21,2016-07-15 16:03:37,Intro,4,3,SF,4
22,2016-07-15 16:05:04,Intro,3,3,SF,4
23,2016-07-15 16:20:07,Intro,4,3,SF,4
24,2016-07-16 13:12:50,Intro,5,3,SF,4
25,2016-07-17 21:45:33,Intro,4,4,SF,4
26,2016-07-19 11:46:56,Intro,5,3,SF,4
27,2016-07-15 17:02:43,VR,5,3,SF,4
28,2016-07-16 18:46:18,VR,4,3,SF,4
29,2016-07-18 08:27:48,VR,3,4,SF,4
30,2016-07-18 08:35:24,VR,3,4,SF,4
0,2016-07-22 01:30:17,,4,3,SG,5
1,2016-07-22 01:36:59,,4,3,SG,5
2,2016-07-22 01:42:08,,4,4,SG,5
3,2016-07-22 01:49:13,,4,3,SG,5
4,2016-07-22 01:50:35,,4,4,SG,5
5,2016-07-22 03:08:20,,4,3,SG,5
6,2016-07-22 19:26:57,,4,3,SG,5
7,2016-07-22 22:37:46,,3,3,SG,5
8,2016-07-23 18:59:21,,4,3,SG,5
9,2016-07-23 23:28:39,,4,3,SG,5
10,2016-07-24 11:16:24,,2,2,SG,5
0,2016-06-23 15:55:12,,3,4,LA,1
1,2016-06-23 16:14:04,,4,4,LA,1
2,2016-06-24 00:18:42,,4,4,LA,1
3,2016-06-24 06:59:42,,4,4,LA,1
4,2016-06-24 09:40:16,,4,5,LA,1
5,2016-06-23 22:07:29,,5,4,LA,1
6,2016-06-24 09:34:14,,5,3,LA,1
0,2016-08-05 11:22:50,Intro,3,2,LA,7
1,2016-08-05 11:23:13,Intro,5,3,LA,7
2,2016-08-05 11:24:20,Games,4,2,LA,7
3,2016-08-05 11:29:26,Intro,4,3,LA,7
4,2016-08-05 11:31:08,Games,4,3,LA,7
5,2016-08-05 11:57:53,Games,5,3,LA,7
6,2016-08-05 13:23:30,Intro,4,4,LA,7
7,2016-08-05 13:58:27,Games,5,3,LA,7
8,2016-08-05 14:00:14,Games,5,3,LA,7
0,,Apps,3,3,SF,5
1,,Apps,4,3,SF,5
2,,Apps,4,3,SF,5
3,,Apps,4,4,SF,5
4,,Apps,3,3,SF,5
5,,Apps,5,3,SF,5
6,,Apps,3,2,SF,5
7,,Apps,5,3,SF,5
8,,Apps,1,3,SF,5
9,,Apps,4,3,SF,5
10,,Apps,5,3,SF,5
11,,Apps,4,4,SF,5
12,,Apps,3,4,SF,5
13,,Games,4,3,SF,5
14,,Games,5,3,SF,5
15,,Games,1,5,SF,5
16,,Games,5,3,SF,5
17,,Games,4,3,SF,5
18,,Games,5,3,SF,5
19,,Intro,5,2,SF,5
20,,Intro,4,3,SF,5
21,,Intro,3,5,SF,5
22,,Intro,5,3,SF,5
23,,Intro,5,4,SF,5
24,,Intro,5,3,SF,5
25,,Intro,5,3,SF,5
26,,Intro,5,3,SF,5
27,,Intro,5,2,SF,5
28,,Intro,5,3,SF,5
29,,Intro,5,3,SF,5
30,,Intro,4,3,SF,5
31,,Intro,5,3,SF,5
32,,Intro,5,3,SF,5
33,,Intro,4,4,SF,5
34,,Intro,5,3,SF,5
35,,Intro,5,3,SF,5
36,,VR,5,4,SF,5
37,,VR,5,4,SF,5
38,,VR,4,4,SF,5
39,,VR,5,3,SF,5
40,,Intro,3,3,SF,5
41,,Intro,3,3,SF,5
0,2016-07-15 02:45:00,,4,3,SG,4
1,2016-07-15 02:45:11,,4,4,SG,4
2,2016-07-15 02:48:37,,3,3,SG,4
3,2016-07-15 02:53:18,,4,3,SG,4
4,2016-07-15 02:56:09,,3,4,SG,4
5,2016-07-15 04:37:33,,4,3,SG,4
6,2016-07-15 19:59:23,,4,3,SG,4
7,2016-07-15 20:46:14,,3,4,SG,4
8,2016-07-17 19:06:22,,4,3,SG,4
0,2016-06-23 22:24:53,,2,3,Singapore,1
1,2016-06-27 04:03:03,,2,3,Singapore,1
2,2016-06-23 22:13:04,,3,3,Singapore,1
3,2016-06-23 22:09:23,,4,4,Singapore,1
4,2016-06-23 22:11:39,,4,4,Singapore,1
5,2016-06-23 22:11:44,,4,4,Singapore,1
6,2016-06-23 22:13:25,,4,3,Singapore,1
7,2016-06-23 22:15:33,,4,3,Singapore,1
8,2016-06-23 22:41:02,,4,4,Singapore,1
9,2016-06-23 23:56:36,,4,3,Singapore,1
10,2016-06-25 22:17:48,,4,3,Singapore,1
11,2016-06-23 22:13:09,,5,5,Singapore,1
0,2016-07-29 06:54:22,Apps,2,2,NY,6
1,2016-07-29 06:55:40,Apps,4,3,NY,6
2,2016-07-29 07:26:56,Apps,4,4,NY,6
3,2016-07-29 09:46:08,Apps,5,3,NY,6
4,2016-07-29 11:17:08,Games,5,3,NY,6
5,2016-07-29 13:11:59,Intro,4,3,NY,6
6,2016-07-29 13:13:36,Apps,3,3,NY,6
7,2016-07-29 13:14:07,Apps,5,3,NY,6
8,2016-07-29 13:14:32,Games,3,3,NY,6
9,2016-07-29 13:15:14,Apps,4,3,NY,6
10,2016-07-29 13:17:10,Intro,5,4,NY,6
11,2016-07-29 13:17:26,Intro,4,3,NY,6
12,2016-07-29 13:17:34,Apps,5,3,NY,6
13,2016-07-29 13:17:36,Apps,2,1,NY,6
14,2016-07-29 13:17:47,Intro,4,3,NY,6
15,2016-07-29 13:17:56,Apps,4,3,NY,6
16,2016-07-29 13:19:10,Intro,5,3,NY,6
17,2016-07-29 13:19:53,Games,4,3,NY,6
18,2016-07-29 13:21:00,Apps,5,5,NY,6
19,2016-08-05 12:40:44,Games,4,3,NY,6
0,2016-07-29 13:46:28,Apps,4,3,SV,6
1,2016-07-29 13:52:16,Apps,5,3,SV,6
2,2016-07-29 16:10:41,Apps,5,4,SV,6
3,2016-07-29 15:10:27,Apps,4,3,SV,6
4,2016-07-29 14:18:21,Apps,3,3,SV,6
5,2016-07-29 15:25:45,Apps,3,3,SV,6
6,2016-07-29 16:41:48,Apps,4,3,SV,6
7,2016-07-29 15:26:20,Apps,5,3,SV,6
8,2016-07-29 13:20:33,Apps,2,2,SV,6
9,2016-07-29 13:24:45,Apps,4,3,SV,6
10,2016-07-29 13:47:43,Apps,3,3,SV,6
11,2016-07-29 15:31:26,Apps,5,3,SV,6
12,2016-07-29 15:28:06,Apps,5,2,SV,6
13,2016-07-29 13:44:38,Games,3,3,SV,6
14,2016-07-29 15:36:04,Games,4,3,SV,6
15,2016-07-29 13:26:06,Games,4,3,SV,6
16,2016-07-29 15:02:27,Games,5,3,SV,6
17,2016-07-29 15:15:48,Games,4,3,SV,6
18,2016-07-29 13:35:17,Games,4,4,SV,6
19,2016-07-29 13:27:19,Games,4,4,SV,6
20,2016-07-29 14:40:29,Games,3,4,SV,6
21,2016-07-29 15:06:33,Games,4,3,SV,6
22,2016-07-29 15:17:23,Games,4,4,SV,6
23,2016-07-29 13:23:48,Games,4,2,SV,6
24,2016-07-29 13:17:25,Intro,5,3,SV,6
25,2016-07-29 13:19:14,Intro,5,2,SV,6
26,2016-07-29 13:17:38,Intro,5,3,SV,6
27,2016-07-29 13:46:22,Intro,5,4,SV,6
28,2016-07-29 13:21:13,Intro,3,4,SV,6
29,2016-07-29 13:11:56,Intro,4,3,SV,6
30,2016-07-29 13:15:55,Intro,4,3,SV,6
31,2016-07-29 13:16:10,Intro,4,3,SV,6
32,2016-07-29 13:19:58,Intro,4,3,SV,6
33,2016-07-29 13:17:35,Intro,5,3,SV,6
34,2016-07-29 13:24:51,Intro,4,2,SV,6
0,2016-06-24 13:32:01,Games,2,4,SV,1
1,2016-06-24 13:48:09,Apps,3,4,SV,1
2,2016-06-24 13:49:23,Apps,3,3,SV,1
3,2016-06-24 13:53:25,Apps,3,5,SV,1
4,2016-06-24 13:55:19,Apps,3,3,SV,1
5,2016-06-24 13:41:53,Games,3,3,SV,1
6,2016-06-24 13:46:23,Apps,4,4,SV,1
7,2016-06-24 13:46:42,Apps,4,3,SV,1
8,2016-06-24 13:47:24,Apps,4,3,SV,1
9,2016-06-24 13:47:25,Apps,4,4,SV,1
10,2016-06-24 13:47:36,Apps,4,3,SV,1
11,2016-06-24 13:48:00,Apps,4,4,SV,1
12,2016-06-24 13:48:29,Apps,4,4,SV,1
13,2016-06-24 13:48:48,Apps,4,3,SV,1
14,2016-06-24 13:49:35,Apps,4,4,SV,1
15,2016-06-24 13:50:37,Apps,4,3,SV,1
16,2016-06-24 13:51:11,Apps,4,4,SV,1
17,2016-06-24 13:51:13,Apps,4,4,SV,1
18,2016-06-24 13:52:06,Apps,4,3,SV,1
19,2016-06-24 13:52:21,Apps,4,3,SV,1
20,2016-06-24 13:52:50,Apps,4,5,SV,1
21,2016-06-24 13:53:03,Apps,4,3,SV,1
22,2016-06-24 13:55:00,Apps,4,3,SV,1
23,2016-06-24 13:59:24,Apps,4,3,SV,1
24,2016-06-24 13:28:35,Games,4,4,SV,1
25,2016-06-24 13:31:45,Games,4,4,SV,1
26,2016-06-24 13:32:49,Games,4,4,SV,1
27,2016-06-24 13:34:57,Games,4,3,SV,1
28,2016-06-24 13:39:47,Games,4,4,SV,1
29,2016-06-24 13:45:39,Games,4,3,SV,1
30,2016-06-24 14:10:46,Games,4,4,SV,1
31,2016-06-24 14:12:14,Games,4,3,SV,1
32,2016-06-24 14:12:35,Games,4,4,SV,1
33,2016-06-24 13:44:44,Intro,4,4,SV,1
34,2016-06-24 13:45:54,Intro,4,3,SV,1
35,2016-06-24 13:49:54,Intro,4,4,SV,1
36,2016-06-24 13:50:04,Intro,4,3,SV,1
37,2016-06-24 13:50:19,Intro,4,4,SV,1
38,2016-06-24 13:51:46,Intro,4,3,SV,1
39,2016-06-24 13:53:22,Intro,4,3,SV,1
40,2016-06-24 13:55:06,Intro,4,3,SV,1
41,2016-06-24 13:47:09,Apps,5,3,SV,1
42,2016-06-24 13:47:20,Apps,5,3,SV,1
43,2016-06-24 13:47:25,Apps,5,3,SV,1
44,2016-06-24 13:49:23,Apps,5,3,SV,1
45,2016-06-24 13:50:25,Apps,5,3,SV,1
46,2016-06-24 13:50:34,Apps,5,3,SV,1
47,2016-06-24 13:50:54,Apps,5,4,SV,1
48,2016-06-24 13:51:20,Apps,5,4,SV,1
49,2016-06-24 13:53:34,Apps,5,3,SV,1
50,2016-06-24 13:54:13,Apps,5,4,SV,1
51,2016-06-24 13:54:38,Apps,5,4,SV,1
52,2016-06-24 13:30:55,Games,5,4,SV,1
53,2016-06-24 13:33:00,Games,5,2,SV,1
54,2016-06-24 13:34:13,Games,5,3,SV,1
55,2016-06-24 14:05:25,Games,5,4,SV,1
56,2016-06-24 13:44:05,Intro,5,3,SV,1
57,2016-06-24 13:45:50,Intro,5,2,SV,1
58,2016-06-24 13:47:01,Intro,5,3,SV,1
59,2016-06-24 13:49:01,Intro,5,3,SV,1
60,2016-06-24 13:49:44,Intro,5,3,SV,1
61,2016-06-24 13:50:23,Intro,5,3,SV,1
0,2016-07-31 08:43:57,Games,5,3,LA,6
1,2016-07-31 11:28:09,Intro,5,3,LA,6
2,2016-07-31 13:22:31,Games,3,1,LA,6
3,2016-08-01 01:39:51,Games,1,3,LA,6
4,2016-08-01 09:40:14,Intro,5,3,LA,6
5,2016-08-01 09:40:14,Intro,5,3,LA,6
6,2016-08-01 10:03:22,Games,5,3,LA,6
7,2016-08-01 10:04:06,Games,4,3,LA,6
8,2016-08-01 10:06:45,Intro,4,4,LA,6
9,2016-08-01 11:22:56,Games,4,4,LA,6
0,2016-07-29 15:17:19,Apps,4,3,SF,6
1,2016-07-29 16:21:52,Apps,3,4,SF,6
2,2016-07-29 16:22:54,Apps,2,3,SF,6
3,2016-07-29 16:54:46,Apps,4,3,SF,6
4,2016-07-29 22:40:39,Apps,3,4,SF,6
5,2016-07-31 23:10:54,Apps,5,3,SF,6
6,2016-07-30 11:06:02,Apps,1,3,SF,6
7,2016-07-29 15:23:30,Apps,3,3,SF,6
8,2016-07-29 15:29:56,Apps,5,3,SF,6
9,2016-07-29 15:34:35,Apps,4,3,SF,6
10,2016-07-29 15:25:23,Apps,5,3,SF,6
11,2016-07-29 15:17:52,Games,5,3,SF,6
12,2016-07-29 15:14:11,Games,5,3,SF,6
13,2016-07-29 15:13:01,Games,4,3,SF,6
14,2016-07-29 17:07:36,Games,5,4,SF,6
15,2016-07-29 15:50:15,Games,5,4,SF,6
16,2016-07-29 15:36:20,Games,3,4,SF,6
17,2016-07-29 18:46:09,Intro,5,3,SF,6
18,2016-07-29 16:09:44,Intro,5,3,SF,6
19,2016-07-29 15:00:35,Intro,3,4,SF,6
20,2016-07-29 15:02:01,Intro,5,3,SF,6
21,2016-07-29 15:09:17,Intro,5,3,SF,6
22,2016-07-30 09:00:15,VR,4,3,SF,6
23,2016-07-29 21:45:54,VR,4,4,SF,6
24,2016-07-30 13:09:48,VR,4,3,SF,6
